event_id_cnty,event_date,year,disorder_type,event_type,sub_event_type,iso,region,country,admin1,admin2,location,latitude,longitude,source,notes,fatalities,adm2_code,adm2_name,data_as_of,run_date
MEX94211,2024-10-14,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Morelos,Puente de Ixtla,Xoxocotla,18.6846,-99.2458,Diario de Morelos,"On 14 October 2024, in Xoxocotla, Morelos, two armed individuals opened fire at three men drinking alcohol and then fled the scene on a motorcycle. All three men were injured as a result. 3 injuries.",0,MX17017,Puente de Ixtla,2024-10-26,2025-10-25
MEX94215,2024-10-17,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Quintana Roo,Benito Juarez,Cancun,21.1614,-86.8248,El Norte,"Around 17 October 2024 (as reported), in Cancun, Quintana Roo, two armed individuals shot and injured two underage people in Villas Otoch, behind the Public Safety academy. The perpetrators later sought refugee inside a store in Supermanzana 218, where army and police officers arrested them.",0,MX23005,Benito Juárez,2024-10-26,2025-10-25
MEX94220,2024-10-12,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Guanajuato,Celaya,Celaya,20.5215,-100.814,La Silla Rota,"On 12 October 2024, in Celaya, Guanajuato, several armed men entered a house and killed a man in Colonia Girasoles. 1 fatality.",1,MX11007,Celaya,2024-10-26,2025-10-25
MEX94221,2024-10-12,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Oaxaca,San Pablo Etla,San Pablo Etla,17.1455,-96.7645,Quadratin Oaxaca,"Around 12 October 2024 (as reported), in San Pablo Etla, Oaxaca, a man was killed and his body was found wrapped in a blanket. 1 fatality.",1,MX20293,San Pablo Etla,2024-10-26,2025-10-25
MEX94222,2024-10-11,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Morelos,Cuernavaca,Cuernavaca,18.9218,-99.2349,Diario de Morelos,"On 11 October 2024, in Cuernavaca, Morelos, two armed men shot and killed a man when he left the Civic Court area after paying his bail in Colonia Cuauhnahuac. According to the investigations, the victim had criminal records for robbery. 1 fatality.",1,MX17007,Cuernavaca,2024-10-26,2025-10-25
MEX94224,2024-10-12,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Puebla,Puebla,Heroica Puebla de Zaragoza,19.044,-98.1975,E-Consulta,"Around 12 October 2024 (as reported), in Heroica Puebla de Zaragoza, Puebla, a person was killed and the body was found wrapped in bags in Colonia San Jose el Rincon. 1 fatality.",1,MX21114,Puebla,2024-10-26,2025-10-25
MEX94225,2024-10-11,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Baja California,Tijuana,Tijuana,32.5325,-117.019,Milenio,"On 11 October 2024, in Tijuana, Baja California, according to witnesses, an armed man and a woman shot and killed a man inside a bar in the city center. 1 fatality.",1,MX02004,Tijuana,2024-10-26,2025-10-25
MEX94228,2024-10-16,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Veracruz de Ignacio de la Llave,Paso del Macho,Paso del Macho,18.971,-96.7242,Imagen del Golfo,"On 16 October 2024, in Paso del Macho, Veracruz de Ignacio de la Llave, two armed individuals shot and killed a man in Colonia Reforma and then escaped the scene. 1 fatality.",1,MX30125,Paso del Macho,2024-10-26,2025-10-25
MEX94229,2024-10-12,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,San Luis Potosí,Tamuin,Tamuin,22.0059,-98.7795,Antena San Luis,"On 12 October 2024, in Tamuin, San Luis Potosi, several armed men entered a home and kidnapped a man. The man was found hours later with a gunshot and knife wounds in Ejido El Palmar. 1 fatality.",1,MX24040,Tamuín,2024-10-26,2025-10-25
MEX94230,2024-10-14,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Morelos,Cuernavaca,Cuernavaca,18.9218,-99.2349,Diario de Morelos,"On 14 October 2024, in Cuernavaca, Morelos, two armed men shot a man three times while he was eating tacos in Colonia Lagunilla. Two other individuals shot him in the head. The man died as a result. 1 fatality.",1,MX17007,Cuernavaca,2024-10-26,2025-10-25
MEX94234,2024-10-14,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,20.6386,-103.3072,Milenio,"On 14 October 2024, in Tlaquepaque, Jalisco, a person was killed and the body was found wrapped in plastic in Colonia La Gigantera. The person had been dead for around 4 hours. 1 fatality.",1,MX14098,San Pedro Tlaquepaque,2024-10-26,2025-10-25
MEX94235,2024-10-14,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Ciudad de Mexico,Venustiano Carranza,Ciudad de Mexico - Venustiano Carranza,19.4193,-99.1137,El Norte,"Around 14 October 2024 (as reported), in Ciudad de Mexico - Venustiano Carranza, a person was killed and the body was found with signs of torture inside a car. 1 fatality.",1,MX09017,Venustiano Carranza,2024-10-26,2025-10-25
MEX94236,2024-10-14,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Chiapas,Villa Corzo,Villa Corzo,16.1851,-93.2688,Milenio,"Around 14 October 2024 (as reported), in Villa Corzo, Chiapas, a man was killed and his body was found wrapped in plastic bags at the height of the ranch San Julian. 1 fatality.",1,MX07107,Villa Corzo,2024-10-26,2025-10-25
MEX94237,2024-10-16,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Chiapas,Tuxtla Gutierrez,Tuxtla Gutierrez,16.754,-93.1152,Milenio,"Around 16 October 2024 (as reported), in Tuxtla Gutierrez, Chiapas, a man was killed and his body was found with signs of torture and bullet wounds in fraccionamiento Real del Bosque. The man was abandoned by a group of armed men. 1 fatality.",1,MX07101,Tuxtla Gutiérrez,2024-10-26,2025-10-25
MEX94238,2024-10-17,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Tabasco,Huimanguillo,Chontalpa,17.6661,-93.4811,Tabasco Hoy,"Around 17 October 2024 (as reported), in Chontalpa, Tabasco, a man was killed and his body was found together with a cardboard with a written threatening message on the side of Chontalpa-Cardenas road connecting C16 and C9 villages. The victim was suspectedly responsible of robberies in the area, and the message was addressed to people linked to extorsions, abductions, who were given 24 hours to leave the area or there would be more executions. 1 fatality.",1,MX27008,Huimanguillo,2024-10-26,2025-10-25
MEX94240,2024-10-17,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Baja California,Tijuana,Tijuana,32.5325,-117.019,AFN - Tijuana,"On 17 October 2024, in Tijuana, Baja California, two armed individuals shot at three men on Soledad Orozco street, in Colonia Mineral de Santa Fe, killing one and injured the two others. The perpetrators fled towards Silverio Aleman street. 1 fatality.",1,MX02004,Tijuana,2024-10-26,2025-10-25
MEX94242,2024-10-18,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Tlaxcala,San Pablo del Monte,Ciudad de San Pablo del Monte,19.1197,-98.1704,E-Consulta,"Around 18 October 2024 (as reported), in Ciudad de San Pablo del Monte, Tlaxcala, a man was killed and his body was found with a noose around the neck and inside plastic bags in the intersection of 5 de Marzo street and Ayuntamiento avenue. 1 fatality.",1,MX29025,San Pablo del Monte,2024-10-26,2025-10-25
MEX94243,2024-10-18,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Guanajuato,Irapuato,Irapuato,20.6728,-101.3481,La Silla Rota,"Around 18 October 2024 (as reported), in Irapuato, Guanajuato, a person was killed and the body was found inside bags. 1 fatality.",1,MX11017,Irapuato,2024-10-26,2025-10-25
MEX94244,2024-10-15,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Nuevo León,Garcia,Garcia,25.8005,-100.5855,El Norte,"On 15 October 2024, in Garcia, Nuevo Leon, according to witnesses, armed individuals chased a man across Colonia Privada de las Villas, and shot and killed him in the intersection of Villa Granada and Villa Plasencia streets, in front of Ninos Saturnino Herran kindergarten. 1 fatality.",1,MX19018,García,2024-10-26,2025-10-25
MEX94245,2024-09-15,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Morelos,Cuernavaca,Cuernavaca,18.9218,-99.2349,El Universal (Mexico),"Around 15 September 2024 (month of), in the north of the municipality of Cuernavaca (coded to Cuernavaca), Morelos, armed individuals abducted two retired teachers (a man and a woman) of the Autonomous University of Morelos (UAEM). The victims' relatives suspectedly paid a ransom, after which the perpetrators killed the victims. Their bodies were found on 16 October 2024 in the bordering area between the municipalities of Huitzilac, Morelos, and Topilejo, Ciudad de Mexico. The authorities later arrested three suspects. 2 fatalities.",2,MX17007,Cuernavaca,2024-10-26,2025-10-25
MEX94246,2024-10-12,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Morelos,Temixco,Temixco,18.8453,-99.2241,Diario de Morelos; La Jornada,"On 12 October 2024, in Temixco, Morelos, according to witnesses, armed men shot and killed two men in colonia Alta Palmira. 2 fatalities.",2,MX17018,Temixco,2024-10-26,2025-10-25
MEX94249,2024-10-15,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Baja California,Tijuana,Tijuana,32.5325,-117.019,Zeta Tijuana,"Around 15 October 2024 (as reported), in Tijuana, Baja California, two people were killed and their bodies were found wrapped in a tarp inside the trunk of a car close to Colonia Lazaro Cardenas. 2 fatalities.",2,MX02004,Tijuana,2024-10-26,2025-10-25
MEX94253,2024-10-12,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Sinaloa,Culiacan,Baila,24.1825,-106.973,El Sol de Sinaloa; Riodoce,"Around 12 October 2024 (as reported), in Baila, Sinaloa, three people were killed and their bodies were found with signs of torture next to the bridge that connects the town of Laguna de Canachi near the Culiacan-Mazatlan highway. Two of the bodies were wrapped in plastic bags and a blanket. 3 fatalities.",3,MX25006,Culiacán,2024-10-26,2025-10-25
MEX94255,2024-10-11,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Chiapas,Tuxtla Gutierrez,Tuxtla Gutierrez,16.754,-93.1152,Milenio,"On 11 October 2024, in Tuxtla Gutierrez, Chiapas, six armed men shot against a group of people who were drinking in Colonia Paso Limon. Four people were killed and one person was injured. 4 fatalities.",4,MX07101,Tuxtla Gutiérrez,2024-10-26,2025-10-25
MEX94257,2024-10-15,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Sinaloa,Culiacan,Laguna de Canachi,24.1361,-107.0999,El Sol de Sinaloa; La Jornada,"Around 15 October 2024 (as reported), in Laguna de Canachi, Sinaloa, five people were killed and their bodies were found with signs of torture and gunshot wounds and semi-naked. 5 fatalities.",5,MX25006,Culiacán,2024-10-26,2025-10-25
MEX94258,2024-10-15,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Chiapas,Huitiupan,Huitiupan,17.1728,-92.684,La Jornada,"Around 15 October 2024 (as reported), in the municipality of Huitiupan, Chiapas, the former mayor of San Andres Duraznal was killed and his body was found in the ejido San Francisco la Fronter. 1 fatality.",1,MX07039,Huitiupán,2024-10-26,2025-10-25
MEX94259,2024-10-18,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Colima,Minatitlan,Minatitlan,19.386,-104.0493,Colima Noticias,"Around 18 October 2024 (as reported), near Minatitlan, Colima, a man was killed and his body was found with 'tiro de gracia' and a threatening message written on a cardboard inside a vehicle on Manzanillo-Minatitlan road. The victim was a former local congressman and former municipal president of Minatitlan. 1 fatality.",1,MX06008,Minatitlán,2024-10-26,2025-10-25
MEX94261,2024-10-15,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Oaxaca,San Pedro Pochutla,San Pedro Pochutla,15.7463,-96.4652,Imagen del Golfo; La Silla Rota,"On 15 October 2024, in San Pedro Pochutla, Oaxaca, an armed individual attacked and stabbed the mayor of Candelaria Loxicha outside his home in the neighborhood El Calvario who died as a result. 1 fatality.",1,MX20324,San Pedro Pochutla,2024-10-26,2025-10-25
MEX94263,2024-10-18,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Baja California,Tijuana,Tijuana,32.5325,-117.019,AFN - Tijuana; Zeta Tijuana,"Around 18 October 2024 (as reported), in Tijuana, Baja California, a man was killed and his dismembered body was found inside a plastic container together with a threatening message written on a cardboard in a car on Ninos Heroes street, between Segunda and Tercera streets, in front of Technology Square, in Colonia Centro. The victim was the owner of 'Sodoma' bar and member of the LGBTQ+ community. Police officers arrested the suspected perpetrator on 18 October 2024 in the intersection of Mallorca street and 20 de Noviembre, in Colonia Hidalgo. 1 fatality.",1,MX02004,Tijuana,2024-10-26,2025-10-25
MEX94264,2024-10-18,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Morelos,Xochitepec,Xochitepec,18.7808,-99.2305,La Silla Rota,"On 18 October 2024, in Xochitepec, Morelos, according to witnesses, two armed individuals on a motorbike attempted to rob a man that was driving a motorbike, and shot and killed him when the victim attempted to flee (drive-by). The victim was a Programming student at the Center of Industrial Technology and Services Studies (CETis) 43. 1 fatality.",1,MX17028,Xochitepec,2024-10-26,2025-10-25
MEX94269,2024-10-12,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Morelos,Atlatlahucan,Atlatlahucan,18.9363,-98.8992,La Jornada,"Around 12 October 2024 (as reported), in Atlatlahucan, Morelos, a man was killed and the body was found with his hands and feet tied up in colonia Telminca on the Mexico-Cuautla highway. 1 fatality.",1,MX17002,Atlatlahucan,2024-10-26,2025-10-25
MEX94272,2024-10-10,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Tabasco,Centro,Villahermosa,17.9878,-92.9194,Tabasco Hoy,"Around 10 October 2024 (as reported), in Villahermosa, Tabasco, a man was killed and the body was found inside a cooler with a message in Colonia Primero de Mayo. 1 fatality.",1,MX27004,Centro,2024-10-26,2025-10-25
MEX94273,2024-10-11,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Oaxaca,San Martin Tilcajete,San Martin Tilcajete,16.8589,-96.695,Quadratin Oaxaca,"Around 11 October 2024 (as reported), in San Martin Tilcajete, Oaxaca, a person was killed and only the torso was found inside a garbage container. 1 fatality.",1,MX20243,San Martín Tilcajete,2024-10-26,2025-10-25
MEX94274,2024-10-12,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Baja California,Tijuana,Tijuana,32.5325,-117.019,AFN - Tijuana,"Around 12 October 2024 (as reported), in Tijuana, Baja California, a man was killed and his body was found wrapped in a blanket with a message in the city center. 1 fatality.",1,MX02004,Tijuana,2024-10-26,2025-10-25
MEX94275,2024-10-13,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Baja California,Tijuana,Tijuana,32.5325,-117.019,Zeta Tijuana,"Around 13 October 2024 (as reported), in Tijuana, Baja California, a man was killed and the body was found burned in fraccionamiento Palma Real. 1 fatality.",1,MX02004,Tijuana,2024-10-26,2025-10-25
MEX94276,2024-10-12,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Campeche,Campeche,San Francisco de Campeche,19.8448,-90.5396,Tribuna Campeche,"On 12 October 2024, in San Francisco de Campeche, Campeche, according to witnesses, an armed man on a motorcycle shot and killed a man in Colonia Santa Rita in a drive-by. 1 fatality.",1,MX04002,Campeche,2024-10-26,2025-10-25
MEX94277,2024-10-12,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Campeche,Carmen,Ciudad del Carmen,18.6378,-91.8365,Milenio,"On 12 October 2024, in Ciudad del Carmen, Campeche, armed men on a motorcycle shot and killed a man in a drive-by when he was driving his bicycle. 1 fatality.",1,MX04003,Carmen,2024-10-26,2025-10-25
MEX94278,2024-10-13,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Jalisco,Tlajomulco de Zuniga,Tlajomulco de Zuniga,20.4736,-103.4431,Milenio,"On 13 October 2024, in Tlajomulco de Zuniga, Jalisco, according to residents, armed men held a person and tied up his hands and later shot at him in colonia Lomas del Mirador. 1 fatality.",1,MX14097,Tlajomulco de Zúñiga,2024-10-26,2025-10-25
MEX94279,2024-10-14,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Oaxaca,Heroica Ciudad de Juchitan de Zaragoza,Juchitan de Zaragoza,16.4333,-95.0216,Quadratin Oaxaca,"Around 14 October 2024 (as reported), in Juchitan de Zaragoza, Oaxaca, a person was killed and the body was found with signs of torture and the 'tiro de gracia' on the Tehuantepec-Juchitan de Zaragoza highway. 1 fatality.",1,MX20043,Heroica Ciudad de Juchitán de Zaragoza,2024-10-26,2025-10-25
MEX94280,2024-10-13,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Morelos,Xochitepec,Xochitepec,18.7808,-99.2305,La Jornada,"Around 13 October 2024 (as reported), in Xochitepec, Morelos, a man was killed and his body was found with his hands and feet tied in the center. 1 fatality.",1,MX17028,Xochitepec,2024-10-26,2025-10-25
MEX94281,2024-10-15,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Chihuahua,Chihuahua,Chihuahua,28.6368,-106.0763,Tiempo,"On 15 October 2024, in Chihuahua, Chihuahua, unknown armed individuals intercepted a man in Valles del Sur, shot him nine times and then fled the scene (drive-by). The man died as a result. 1 fatality.",1,MX08019,Chihuahua,2024-10-26,2025-10-25
MEX94286,2024-10-14,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Sonora,Cajeme,Providencia,27.511,-109.9869,Entorno Informativo,"On 14 October 2024, in Providencia, Sonora, armed individuals in a vehicle intercepted a man walking on the street, shot him and then fled the scene (drive-by). The man died as a result. 1 fatality.",1,MX26018,Cajeme,2024-10-26,2025-10-25
MEX94288,2024-10-15,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Tabasco,Huimanguillo,El Chinal,17.9288,-93.3881,Tabasco Hoy,"On 15 October 2024, close to El Chinal, Tabasco, a man was shot and killed inside a home in Colonia Benito Juarez and a message was left next to the body threatening extortionists, kidnappers and people dedicated to the sale of drugs to leave the area. 1 fatality.",1,MX27008,Huimanguillo,2024-10-26,2025-10-25
MEX94289,2024-10-14,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,20.6386,-103.3072,Milenio,"Around 14 October 2024 (as reported), in Tlaquepaque, Jalisco, a person was killed and the decapitated head was found after it was thrown from a motorcycle, according to witnesses, in Colonia Buenos Aires. 1 fatality.",1,MX14098,San Pedro Tlaquepaque,2024-10-26,2025-10-25
MEX94291,2024-10-17,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Chihuahua,Chihuahua,Chihuahua,28.6368,-106.0763,Tiempo,"On 17 October 2024, in Chihuahua, Chihuahua, armed individuals on a vehicle shot and killed a man on Praderas Patagonicas and Praderas de Australia streets, in Colonia Urbi Villas del Prado (drive-by). Police officer later found the vehicle used by the perpetrators on Praderas de Nebraska and Praderas de Australia streets, in Colonia Praderas del Sur. 1 fatality.",1,MX08019,Chihuahua,2024-10-26,2025-10-25
MEX94292,2024-10-14,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Morelos,Yautepec,Cocoyoc,18.8815,-98.9803,Diario de Morelos,"On 14 October 2024, in Cocoyoc, Morelos, according to witnesses, two armed individuals on a motorbike shot and killed a man on Emiliano Zapata avenue (drive-by). The perpetrators fled towards Cuautla-Cuernavaca road. 1 fatality.",1,MX17029,Yautepec,2024-10-26,2025-10-25
MEX94293,2024-10-17,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Baja California,Tijuana,Tijuana,32.5325,-117.019,AFN - Tijuana,"Around 17 October 2024 (as reported), in Tijuana, Baja California, a person was killed and the burnt body was found on a path near Corredor 2000 and Fraccionamiento Natura. 1 fatality.",1,MX02004,Tijuana,2024-10-26,2025-10-25
MEX94295,2024-10-17,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Sonora,Cajeme,Ciudad Obregon,27.4965,-109.9327,Entorno Informativo,"On 17 October 2024, in Ciudad Obregon, Sonora, according to witnesses, armed individuals on a vehicle shot at three people outside a scrapyard on Ejercito Nacional street, between Petalo and Norman El Borlaug streets (drive-by). A man was killed, and two people (a man and a woman) were injured. 1 fatality.",1,MX26018,Cajeme,2024-10-26,2025-10-25
MEX94297,2024-10-16,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Baja California,Tecate,Tecate,32.5727,-116.6266,Zeta Tijuana,"On 16 October 2024, in Tecate, Baja California, three armed men on a vehicle shot and killed a man that was driving a van on Mexico avenue, in Colonia Industrial (drive-by). 1 fatality.",1,MX02003,Tecate,2024-10-26,2025-10-25
MEX94298,2024-10-16,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Ciudad de Mexico,Iztapalapa,Ciudad de Mexico - Iztapalapa,19.359,-99.0926,El Universal (Mexico),"On 16 October 2024, in Ciudad de Mexico - Iztapalapa, two armed individuals on a motorbike shot and killed a man that was driving a van on San Francisco Culhuacan avenue (drive-by). 1 fatality.",1,MX09007,Iztapalapa,2024-10-26,2025-10-25
MEX94306,2024-10-13,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Morelos,Xochitepec,Xochitepec,18.7808,-99.2305,Diario de Morelos,"Around 13 October 2024 (month of), in Xochitepec, Morelos, two men and a woman were killed and their bodies were found tied, gagged and with signs of violence in Loma Tepehuaje. All three bodies were in a state of decomposition. 3 fatalities.",3,MX17028,Xochitepec,2024-10-26,2025-10-25
MEX94307,2024-10-11,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Tabasco,Centro,Villahermosa,17.9878,-92.9194,Tabasco Hoy,"Around 11 October 2024 (as reported), around Villahermosa, Tabasco, an unknown number of men were killed and the human remains were found dismembered inside a bag and burned inside a vehicle on the Villahermosa-Teapa highway. Unspecified number of fatalities coded as 3.",3,MX27004,Centro,2024-10-26,2025-10-25
MEX94309,2024-10-13,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Jalisco,Ojuelos de Jalisco,Ojuelos de Jalisco,21.8642,-101.5933,La Jornada; Riodoce; Zeta Tijuana,"Around 13 October 2024 (as reported), in Ojuelos de Jalisco municipality, Jalisco, five people were killed and their bodies were found inside bags on the San Luis Potosi - San Juan de Los Lagos road. Their heads were also found inside another bag. 5 fatalities.",5,MX14064,Ojuelos de Jalisco,2024-10-26,2025-10-25
MEX94319,2024-10-14,2024,Political violence,Explosions/Remote violence,Grenade,484,North America,Mexico,Guanajuato,Celaya,Celaya,20.5215,-100.814,La Jornada; Zona Franca,"On 14 October 2024, in Celaya, Guanajuato, two hooded men threw an explosive device at a verification center in Colonia Los Angeles. When elements of the National Guard entered the business, the explosive device exploded injuring one National guard and one woman. 2 injuries.",0,MX11007,Celaya,2024-10-26,2025-10-25
MEX94334,2024-10-15,2024,Political violence,Battles,Armed clash,484,North America,Mexico,Tabasco,Centro,Villahermosa,17.9878,-92.9194,El Proceso,"On 15 October 2024, in VIllahermosa, Tabasco, two armed individuals shot and injured two police officers in Colonia Las Gaviotas Sur. One officers was injured as a result. 1 injury.",0,MX27004,Centro,2024-10-26,2025-10-25
MEX90825,2024-07-28,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Guanajuato,San Francisco del Rincon,San Francisco del Rincon,21.0187,-101.859,Zona Franca,"Around 28 July 2024 (as reported), in San Francisco del Rincon, Guanajuato, a man was killed and his body was found with signs of torture in a vacant lot near 3 Marias Street and Juventino Boulevard. 1 fatality.",1,MX11031,San Francisco del Rincón,2024-10-26,2025-10-25
MEX91381,2024-08-14,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Guanajuato,San Francisco del Rincon,San Francisco del Rincon,21.0187,-101.859,Zona Franca,"On 14 August 2024, in San Francisco del Rincon, Guanajuato, one armed individual shot and killed a man outside his home in Colonia El Llano after speaking with him and fled the scene with an accomplice. 1 fatality.",1,MX11031,San Francisco del Rincón,2024-10-26,2025-10-25
MEX92690,2024-09-09,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Colima,Colima,Tepames,19.0947,-103.6227,Colima Noticias,"On 9 September 2024, in Tepames, Colima, armed individuals on a vehicle shot and killed a man (drive-by). 1 fatality.",1,MX06002,Colima,2024-10-26,2025-10-25
MEX92708,2024-09-12,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Guanajuato,San Francisco del Rincon,San Francisco del Rincon,21.0187,-101.859,Zona Franca,"On 12 September 2024, in San Francisco del Rincon, Guanajuato, armed men on a motorcycle shot and killed a woman in a drive-by in the city center. 1 fatality.",1,MX11031,San Francisco del Rincón,2024-10-26,2025-10-25
MEX92709,2024-09-12,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Guanajuato,San Francisco del Rincon,San Francisco del Rincon,21.0187,-101.859,Zona Franca,"On 12 September 2024, in San Francisco del Rincon, Guanajuato, armed men on a motorcycle shot and killed a man in a drive-by in Barrio de San Antonio. 1 fatality.",1,MX11031,San Francisco del Rincón,2024-10-26,2025-10-25
MEX92840,2024-09-11,2024,Political violence,Battles,Armed clash,484,North America,Mexico,Sinaloa,Culiacan,Jacola,24.189,-107.1521,La Jornada,"On 11 September 2024, in Jacola, Sinaloa, there was an armed clash between rival armed groups. This event was replicated in other locations in the municipality (coded separately). The event is likely related to the ongoing fight between the Sinaloa Cartel factions of Los Mayitos and Los Chapitos gangs in the municipality of Culiacan that started on 9 September. Casualties unknown.",0,MX25006,Culiacán,2024-10-26,2025-10-25
MEX93072,2024-09-13,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Nuevo León,Montemorelos,Montemorelos,25.1893,-99.827,El Norte,"On 13 September 2024, in Montemorelos, Nuevo Leon, armed men in a vehicle shot at a house in Colonia Barrio Lerdo de Tejada in a drive-by. A woman was injured.",0,MX19038,Montemorelos,2024-10-26,2025-10-25
MEX93227,2024-09-21,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Nuevo León,Montemorelos,Montemorelos,25.1893,-99.827,Milenio,"Around 21 September 2024 (as reported), in Montemorelos, Nuevo Leon, a man was killed and the body was found burned around Congregacion Canoas. It is suspected that the victim had been kidnapped before. 1 fatality.",1,MX19038,Montemorelos,2024-10-26,2025-10-25
MEX93543,2024-10-01,2024,Political violence,Battles,Armed clash,484,North America,Mexico,Guerrero,Teloloapan,Tehuixtla,18.3166,-99.9316,La Silla Rota,"On 1 October 2024, in Tehuixtla, Guerrero, early morning a group of approximately 50 members of La Familia Michoacana attempted to enter the community. Armed members of the community shot at them. There was an armed clash. According to residents, at least seven people were killed and several individuals were injured. At least 7 fatalities.",7,MX12058,Teloloapan,2024-10-26,2025-10-25
MEX93544,2024-10-01,2024,Political violence,Battles,Armed clash,484,North America,Mexico,Chiapas,San Cristobal de las Casas,San Cristobal de las Casas,16.737,-92.6376,La Jornada; Milenio,"On 1 October 2024, in San Cristobal de las Casas, Chiapas, armed men and members of Los Herrera gang attacked municipal police officers close to Colonia Insurgentes who repelled the aggression. One police officer and one armed man were killed, while one armed man was injured and four were arrested. 2 fatalities, 1 injury.",2,MX07078,San Cristóbal de las Casas,2024-10-26,2025-10-25
MEX93688,2024-10-03,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Guanajuato,Valle de Santiago,Valle de Santiago,20.3913,-101.1814,Borderland Beat; La Silla Rota,"Around 3 October 2024 (as reported), close to Valle de Santiago, Guanajuato, a person was killed and the body was found on the free highway on top of a banner with a message accursing the victims of supporting the CJNG. The perpetrators are suspected to be members of the Santa Rosa de Lima Cartel. 1 fatality.",1,MX11042,Valle de Santiago,2024-10-26,2025-10-25
MEX93691,2024-09-23,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Hidalgo,Tepeji del Rio de Ocampo,San Jose Piedra Gorda,19.8061,-99.3594,La Silla Rota,"Around 23 September 2024 (as reported), in San Jose Piedra Gorda, Hidalgo, a man was killed and his body was found wrapped in plastic. 1 fatality.",1,MX13063,Tepeji del Río de Ocampo,2024-10-26,2025-10-25
